designer	Nombre	Unidades	Rating
designer	(Uncredited)	19	6.2631578947368425	Chess	Crokinole	Estanciero	Go	Poker	Truco	Monopoly: The Simpsons	Ave Cesar	Deuda Eterna	Monopoly Deal Card Game	T.E.G. II	Mahjong
designer	Adam Sadler	4	8	Descent: Journeys in the Dark (Second Edition)
designer	Alain Orban	4	8	Troyes
designer	Alan R. Moon	16	7.3125	Airlines Europe	Ticket to Ride	Ticket to Ride: Europe	Diamant	Ticket to Ride: Märklin	Isla Dorada	Ticket to Ride Map Collection: Volume 2 – India & Switzerland
designer	Ananda Gupta	6	8.166666666666666	Twilight Struggle
designer	Andrea Chiarvesio	5	8.6	Kingsburg	Kingsburg: To Forge a Realm	Olympus
designer	Andreas Seyfarth	12	7.166666666666667	Puerto Rico	San Juan	Thurn and Taxis	Thurn and Taxis: All Roads Lead to Rome	Thurn and Taxis: Power and Glory
designer	Andreas Steding	3	7.333333333333333	Hansa Teutonica
designer	Andrew Looney	14	6.785714285714286	Fluxx	Zombie Fluxx	Star Fluxx	IceTowers	Aquarius	Back to the Future: The Card Game	Chrononauts	Fluxx en Español
designer	Antoine Bauza	16	7.25	7 Wonders	Hanabi	Takenoko	Tokaido	7 Wonders: Leaders	Ghost Stories
designer	Bernd Brunnhofer	9	7.666666666666667	Saint Petersburg	Stone Age	Stone Age: Style is the Goal
designer	Bill Eberle	6	8.666666666666666	Cosmic Encounter	Rex: Final Days of an Empire
designer	Bill McQuillan	4	6.75	Betrayal at House on the Hill
designer	Bill Norton	4	9.5	Cosmic Encounter
designer	Bruce Glassco	4	6.75	Betrayal at House on the Hill
designer	Bruno Cathala	13	6.461538461538462	Cyclades	Mr. Jack Pocket	Shadows over Camelot	Cyclades: Hades	Mission: Red Planet
designer	Bruno Faidutti	21	7.571428571428571	Ad Astra	Citadels	Letter of Marque	Diamant	Mascarade	Red November	Isla Dorada	Mission: Red Planet
designer	Carl Chudyk	5	6.2	Glory to Rome	Innovation
designer	Christian Marcussen	3	8	Merchants & Marauders
designer	Christian T. Petersen	14	7	A Game of Thrones: The Board Game (Second Edition)	Game of Thrones: The Card Game	Doom: The Boardgame	Rex: Final Days of an Empire	A Game of Thrones: The Board Game (Second Edition) – A Dance with Dragons Expansion	A Game of Thrones: The Card Game	StarCraft: The Board Game	World of Warcraft: The Boardgame
designer	Claudio Gómez	4	5.75	TEG: La Revancha
designer	Colby Dauch	4	7.25	Summoner Wars: Phoenix Elves vs Tundra Orcs	Summoner Wars	Summoner Wars:  Master Set
designer	Corey Konieczka	15	7.2	Battlestar Galactica	Gears of War: Mission Pack 1	Gears of War: The Board Game	Space Hulk: Death Angel – The Card Game	Space Hulk: Death Angel – The Card Game – Mission Pack 1	Space Hulk: Death Angel – The Card Game – Space Marine Pack 1	Descent: Journeys in the Dark (Second Edition)	Rex: Final Days of an Empire	Rune Age	StarCraft: The Board Game
designer	Daniel Clark (I)	4	8	Descent: Journeys in the Dark (Second Edition)
designer	Daniel Riera	4	5.75	TEG: La Revancha
designer	Daniel Samoilovich	3	5	Carrera de Mente
designer	Daniele Tascini	4	7.25	Tzolk'in: The Mayan Calendar
designer	David Jiterman	5	5.6	T.E.G.: Plan Táctico y Estratégico de la Guerra
designer	Dirk Henn	10	7.7	Alhambra	Alhambra: Family Box	Colonia	Metro	Shogun
designer	Dominique Ehrhard	3	6.666666666666667	Condottiere	Sylla
designer	Don Eskridge	7	7.142857142857143	The Resistance	The Resistance: Avalon
